sub,time,trial,stim1,stim2,decision,RT_decision,val1,RT_val1,conf1,RT_conf1,val2,RT_val2,conf2,RT_conf2,conf_decision,RT_conf_decision
247,1.68438E+12,27,20,-80,1,0.761,12,1.974,9,1.099,12,1.688,9,1.94,8,1.215
247,1.68438E+12,28,-20,80,2,0.606,7,2.153,8,1.02,18,2.548,9,1.613,10,1.411
247,1.68438E+12,29,-50,20,2,0.634,5,1.829,9,1.627,12,2.194,9,1.206,10,1.206
247,1.68438E+12,30,50,-80,1,0.679,16,2.546,9,1.012,11,1.675,8,1.412,10,0.928
248,1.68438E+12,1,-20,-80,1,1.116,8,3.943,6,1.921,1,4,9,1.735,10,2.954
248,1.68438E+12,2,-50,-20,2,1.778,5,2.513,7,2.386,7,2.942,5,2.736,10,3.069
248,1.68438E+12,3,-50,-80,1,6.054,5,2.01,7,2.321,1,2.054,8,1.542,8,2.016
248,1.68438E+12,4,-20,-50,1,0.904,9,2.637,7,2.221,4,2.105,7,1.701,8,1.526
248,1.68438E+12,5,-80,-50,2,0.913,3,2.923,8,1.827,6,3.705,5,3.377,8,2.326
248,1.68438E+12,6,-80,-20,2,0.696,0,3.189,10,2.135,7,2.668,6,1.874,8,1.55
248,1.68438E+12,7,80,-50,1,0.767,20,4.212,8,2.993,4,1.996,7,1.565,10,1.251
248,1.68438E+12,8,20,-80,1,0.739,14,6.852,6,1.929,1,1.879,7,1.594,10,1.575
248,1.68438E+12,9,-20,50,2,1.181,7,2.219,6,2.296,16,2.928,9,1.417,10,1.105
248,1.68438E+12,10,80,-80,1,0.841,19,3.457,9,1.388,1,1.936,9,1.689,10,1.467
248,1.68438E+12,11,50,-80,1,1.095,17,2.327,8,1.347,3,2.901,7,2.423,9,3.079
248,1.68438E+12,12,-20,80,2,1.028,9,1.963,6,2.531,20,2.459,10,2.218,9,1.404
248,1.68438E+12,13,-50,20,2,1.065,4,2.693,10,2.811,12,2.276,10,1.596,10,2.759
248,1.68438E+12,14,-50,50,2,0.928,3,2.932,8,1.452,15,2.992,8,1.632,9,1.412
248,1.68438E+12,15,20,-20,1,2.644,13,2.291,8,1.774,8,3.628,8,1.933,9,2.927
248,1.68438E+12,16,20,-50,1,0.896,13,3.87,7,1.859,3,2.954,9,1.582,10,1.059
248,1.68438E+12,17,-80,20,2,0.848,0,3.592,10,1.852,11,3.328,7,1.341,10,1.608
248,1.68438E+12,18,-80,80,2,0.617,2,4.044,8,1.885,17,3.943,8,1.33,10,2.373
248,1.68438E+12,19,50,-50,1,1.331,15,2.85,8,1.79,4,2.041,9,1.357,10,2.285
248,1.68438E+12,20,-80,50,2,1.346,1,2.173,8,2.155,20,5.73,0,8.832,10,2.177
248,1.68438E+12,21,50,-20,1,1.242,16,2.685,8,3.059,7,3.847,4,1.289,9,2.05
248,1.68438E+12,22,-50,80,2,0.782,3,3.299,8,3.087,18,2.938,7,1.967,9,1.73
248,1.68438E+12,23,-20,20,2,1.037,8,2.493,10,2.811,13,2.379,8,1.42,10,3.791
248,1.68438E+12,24,80,-20,1,1.379,17,4.17,8,1.799,9,1.905,7,2.22,10,1.762
248,1.68438E+12,25,50,80,2,1.33,15,2.587,5,1.382,19,3.926,8,2.465,10,1.82
248,1.68438E+12,26,80,20,1,0.733,18,3.294,8,1.69,11,3.436,5,1.536,10,1.578
248,1.68438E+12,27,50,20,1,0.81,16,1.605,7,3.214,13,2.774,8,1.692,9,1.724
248,1.68438E+12,28,20,50,2,1.278,13,1.812,8,1.384,14,6.795,8,1.645,9,2.078
248,1.68438E+12,29,20,80,2,0.551,12,4.293,4,2.507,19,3.469,9,2.273,10,1.076
248,1.68438E+12,30,80,50,1,0.993,20,1.927,3,2.662,15,5.38,8,1.266,10,2.934
249,1.68438E+12,1,-50,20,2,2.61,7,5.845,4,2.152,13,3.165,4,1.725,8,3.689
249,1.68438E+12,2,80,-20,1,1.134,18,2.365,5,2.748,8,2.249,4,2.406,8,2.779
249,1.68438E+12,3,-20,50,2,1.131,8,3.541,3,2.679,14,2.661,4,1.583,6,2.467
249,1.68438E+12,4,-20,20,2,1.021,8,1.863,2,2.783,15,2.326,2,2.182,8,2.859
249,1.68438E+12,5,50,-80,1,1.349,14,1.816,4,3.135,2,6.685,3,4.023,6,3.679
249,1.68438E+12,6,-50,50,2,0.861,7,6.556,2,2.646,13,2.119,5,3.029,7,2.147
249,1.68438E+12,7,80,-50,1,1.062,18,2.928,6,2.798,7,2.613,3,2.654,8,2.257
249,1.68438E+12,8,80,-80,1,0.966,18,2.428,6,3.007,2,2.046,5,1.662,8,3.107
249,1.68438E+12,9,-80,20,2,1.83,2,2.264,5,3.846,13,2.054,5,1.965,7,2.307
249,1.68438E+12,10,20,-80,1,1.086,13,2.007,4,4.287,2,1.942,4,2.551,7,4.436
249,1.68438E+12,11,20,-20,1,1.044,13,4.152,4,2.815,8,2.765,3,1.487,6,3.379
249,1.68438E+12,12,20,-50,1,0.918,13,1.764,4,2.303,7,2.862,3,3.471,7,3.233
249,1.68438E+12,13,-50,80,2,1.102,7,8.171,4,2.581,18,2.512,8,2.381,9,3.004
249,1.68438E+12,14,50,-50,1,1.031,13,3.542,4,4.119,7,1.982,2,3.358,7,3.931
249,1.68438E+12,15,50,-20,1,0.965,13,2.067,4,1.886,8,1.63,3,7.511,7,4.923
249,1.68438E+12,16,-80,80,2,0.982,2,2.317,7,2.807,18,2.311,9,1.813,9,2.323
249,1.68438E+12,17,-80,50,2,2.477,2,2.055,5,4.167,13,1.975,5,1.135,6,2.922
249,1.68438E+12,18,-20,80,2,0.894,8,3.107,3,3.487,18,2.31,8,1.535,9,2.091
249,1.68438E+12,19,50,80,2,0.893,13,2.65,3,3.733,18,2.012,8,1.983,9,1.691
249,1.68438E+12,20,50,20,1,1.662,13,1.735,3,2.397,11,15.565,2,3.933,5,3.402
249,1.68438E+12,21,20,80,2,0.814,11,3.279,1,4.127,18,2.069,9,2.078,9,2.115
249,1.68438E+12,22,80,20,1,1.078,18,1.902,9,2.607,11,2.397,2,2.382,9,2.146
249,1.68438E+12,23,20,50,2,1.03,11,2.193,2,3.175,13,1.83,4,4.303,6,2.658
249,1.68438E+12,24,80,50,1,2.079,18,2.217,6,3.598,13,1.822,3,4.335,7,3.635
249,1.68438E+12,25,-50,-80,1,2.765,8,2.872,3,1.431,2,2.598,3,3.359,5,4.499
249,1.68438E+12,26,-20,-50,2,1.886,8,1.662,3,1.933,8,2.502,4,1.839,4,5.819
249,1.68438E+12,27,-80,-20,2,1.399,2,2.915,4,2.838,8,2.341,4,2.111,5,3.492
249,1.68438E+12,28,-20,-80,1,1.581,7,2.333,4,4.589,2,6.693,4,2.215,5,3.851
249,1.68438E+12,29,-50,-20,1,2.831,8,2.264,4,2.037,8,1.934,3,1.462,3,3.171
249,1.68438E+12,30,-80,-50,2,1.263,2,2.066,4,2.502,7,3.334,3,2.471,5,3.403
250,1.68438E+12,1,-50,-80,1,2.91,12,2.384,6,1.176,12,1.255,6,1.415,7,3.654
250,1.68438E+12,2,-50,-20,1,1.101,15,2.772,8,1.435,6,1.7,3,1.127,7,2.375
250,1.68438E+12,3,-80,-20,2,2.454,13,1.369,0,2.454,7,1.723,4,1.358,7,2.444
250,1.68438E+12,4,-20,-50,1,0.989,6,1.838,3,1.374,9,1.519,4,1.331,5,2.051
250,1.68438E+12,5,-80,-50,1,1.471,13,1.877,1,2.792,9,2.47,4,1.186,5,2.804
250,1.68438E+12,6,-20,-80,1,0.81,9,1.458,3,1.929,5,1.603,3,1.617,3,1.522
250,1.68438E+12,7,-80,20,2,0.832,7,1.523,3,1.266,13,3.467,6,1.202,6,3.195
250,1.68438E+12,8,50,-50,1,1.618,14,2.579,7,1.386,7,1.813,4,1.031,6,1.654
250,1.68438E+12,9,20,-50,1,0.928,13,1.588,6,1.316,13,1.257,7,1.139,7,1.657
250,1.68438E+12,10,-20,20,2,2.198,7,4.608,4,10.931,13,2.419,7,1.087,7,1.417
250,1.68438E+12,11,80,-20,1,9.514,20,3.241,8,1.829,12,1.885,2,2.448,10,2.413
250,1.68438E+12,12,-50,80,2,1.516,6,3.962,4,1.476,18,4.168,8,2.445,8,2.416
250,1.68438E+12,13,-80,80,2,1.693,1,2.728,5,4.593,20,2.298,9,1.421,5,2.251
250,1.68438E+12,14,-80,50,2,1.205,4,2.127,6,6.394,16,2.368,7,1.537,7,1.501
250,1.68438E+12,15,50,-20,1,0.845,15,1.759,7,1.708,14,1.509,3,13.048,7,1.867
250,1.68438E+12,16,80,-50,1,0.955,20,2.2,9,1.82,7,2.094,4,1.078,8,1.419
250,1.68438E+12,17,-20,80,2,1.185,6,3.234,6,1.811,20,2.166,8,2.138,7,1.437
250,1.68438E+12,18,80,-80,1,0.829,17,2.119,9,1.283,15,1.328,1,2.797,9,2.187
250,1.68438E+12,19,-50,20,2,3.632,5,8.621,6,2.352,15,1.711,8,1.161,6,1.788
250,1.68438E+12,20,-20,50,2,1.356,5,3.708,7,1.296,18,2.027,8,1.564,8,1.501
250,1.68438E+12,21,50,-80,1,0.955,15,1.539,8,1.182,2,1.666,8,1.202,7,2.386
250,1.68438E+12,22,-50,50,2,0.781,13,5.131,0,2.17,17,2.285,3,2.149,7,1.559
250,1.68438E+12,23,20,-80,1,0.934,15,1.592,8,2.589,5,1.823,7,1.152,6,3.075
250,1.68438E+12,24,20,-20,1,0.869,15,1.719,8,1.685,4,1.708,7,1.608,7,2.317
250,1.68438E+12,25,80,50,1,0.886,19,2.383,8,1.762,16,2.273,6,1.319,9,1.396
250,1.68438E+12,26,20,50,2,0.857,12,5.523,7,2.384,14,1.529,8,1.794,7,1.662
250,1.68438E+12,27,20,80,2,0.726,17,1.674,9,1.034,19,2.27,9,1.531,9,1.699
250,1.68438E+12,28,50,20,1,0.694,14,1.257,8,1.168,14,2.395,7,1.194,9,2.14
250,1.68438E+12,29,50,80,2,0.727,15,1.608,7,0.985,19,1.922,8,1.033,7,1.818
250,1.68438E+12,30,80,20,2,0.911,14,1.698,8,0.924,16,1.712,8,0.994,7,1.777
251,1.68438E+12,1,-80,-50,2,1.246,2,2.889,8,2.42,5,3.686,8,2.093,10,3.644
251,1.68438E+12,2,-20,-50,1,1.389,8,4.729,8,1.984,5,2.525,8,1.604,8,3.402
251,1.68438E+12,3,-20,-80,1,1.3,8,2.091,8,2.319,2,2.86,8,2.249,10,2.181
251,1.68438E+12,4,-50,-20,2,1.069,5,2.617,8,2.277,8,2.031,8,3.16,8,1.434
251,1.68438E+12,5,-80,-20,2,1.101,2,1.885,8,1.039,8,2.008,8,1.915,10,1.683
251,1.68438E+12,6,-50,-80,1,3.44,5,3.192,8,1.036,2,2.593,8,1.185,8,1.327
251,1.68438E+12,7,50,-80,1,0.804,15,3.499,8,1.906,2,3.362,8,1.954,10,1.225
251,1.68438E+12,8,80,-50,1,1.014,18,4.469,8,2.726,5,3.417,8,1.906,10,1.079
251,1.68438E+12,9,20,-80,1,0.658,12,5.319,7,3.255,2,2.232,8,1.232,10,1.356
251,1.68438E+12,10,50,-20,1,1.17,15,3.791,8,2.798,8,3.481,8,1.93,10,1.852
251,1.68438E+12,11,20,-50,1,1.54,12,2.322,7,2.743,5,2.201,8,2.558,10,1.359
251,1.68438E+12,12,-20,20,2,1.037,8,3.102,8,1.76,12,1.757,6,4.442,8,5.418
251,1.68438E+12,13,-80,80,2,1.153,2,3.02,8,1.248,18,2.158,8,1.324,10,2.776
251,1.68438E+12,14,50,-50,1,0.893,15,2.228,8,3.186,5,2.55,8,1.489,10,1.403
251,1.68438E+12,15,-20,80,2,1.269,8,8.646,8,1.752,18,2.146,8,1.922,10,1.358
251,1.68438E+12,16,-50,50,2,0.878,5,1.866,8,1.17,15,1.774,8,1.481,10,1.185
251,1.68438E+12,17,-50,80,2,0.846,5,3.209,7,6.674,18,2.379,8,1.54,10,1.167
251,1.68438E+12,18,20,-20,1,0.769,12,2.317,7,4.768,8,2.162,8,1.17,7,2.334
251,1.68438E+12,19,80,-20,1,0.581,18,11.513,8,1.705,8,2.426,8,1.72,10,1.613
251,1.68438E+12,20,80,-80,1,0.889,18,2.119,8,1.877,2,1.991,8,1.217,10,1.38
251,1.68438E+12,21,-80,50,2,0.736,2,1.855,8,1.75,15,1.939,8,1.511,10,1.156
251,1.68438E+12,22,-20,50,2,0.837,8,2.394,8,1.742,15,2.65,8,2.673,10,1.187
251,1.68438E+12,23,-50,20,2,0.936,5,3.154,8,1.332,12,2.357,7,2.084,8,1.65
251,1.68438E+12,24,-80,20,2,0.645,2,1.865,8,1.905,12,1.765,7,1.991,10,1.278
251,1.68438E+12,25,20,80,2,0.629,12,1.794,7,1.596,18,1.58,8,1.852,10,1.31
251,1.68438E+12,26,50,20,1,0.991,15,2.075,8,1.858,12,1.595,7,2.335,9,3.599
251,1.68438E+12,27,80,50,1,0.962,18,2.393,8,1.992,15,3.154,8,1.146,9,1.667
251,1.68438E+12,28,50,80,2,0.613,15,2.504,8,5.246,18,1.997,8,2.27,9,1.217
251,1.68438E+12,29,20,50,2,0.721,12,1.756,7,2.721,15,1.913,8,0.858,9,1.591
251,1.68438E+12,30,80,20,1,1.023,18,1.938,8,2.114,12,2.078,7,3.347,10,1.31
253,1.68438E+12,1,-80,80,2,0.898,0,3.569,5,1.099,5,6.245,3,2.089,7,3.634
253,1.68438E+12,2,20,-80,1,0.968,8,4.117,9,2.523,0,2.439,9,1.442,10,2.394
253,1.68438E+12,3,50,-80,1,0.797,4,2.425,8,2.284,1,1.619,10,0.828,10,1.971
253,1.68438E+12,4,-50,50,1,0.782,13,2.799,3,1.892,5,1.979,9,1.162,9,1.455
253,1.68438E+12,5,20,-50,2,0.525,8,1.662,10,2.332,13,2.125,6,1.677,9,1.192
253,1.68438E+12,6,20,-20,1,0.764,8,3.202,8,2.635,4,7.858,2,2.426,8,1.938
253,1.68438E+12,7,80,-20,2,3.454,16,5.406,5,5.154,10,17.21,5,0.814,2,1.735
253,1.68438E+12,8,80,-50,2,0.504,17,3.042,0,1.79,12,1.666,4,2.187,2,1.546
253,1.68438E+12,9,50,-20,2,0.545,5,2.981,8,1.996,13,2.375,8,1.873,6,1.387
253,1.68438E+12,10,-50,20,1,0.606,12,2.354,4,1.704,8,2.242,10,2.148,10,1.489
253,1.68438E+12,11,-80,50,2,0.717,2,2.785,10,1.31,5,1.518,8,1.384,9,1.202
253,1.68438E+12,12,80,-80,1,0.701,18,2.336,8,1.647,2,2.178,10,1.25,9,1.152
253,1.68438E+12,13,-50,80,2,0.461,12,3.024,8,1.628,18,2.594,9,0.882,10,1.336
253,1.68438E+12,14,-80,20,2,1.544,2,1.937,10,1.826,9,1.831,7,1.75,10,2.082
253,1.68438E+12,15,50,-50,2,0.512,5,2.887,8,1.404,13,1.97,8,1.063,9,1.151
253,1.68438E+12,16,-20,50,1,1.04,14,2.826,9,1.378,4,1.631,8,1.113,8,2.202
253,1.68438E+12,17,-20,20,1,0.854,14,3.926,8,1.699,8,1.472,10,1.185,10,1.245
253,1.68438E+12,18,-20,80,2,0.573,13,3.263,6,0.872,18,1.349,10,0.817,9,1.66
253,1.68438E+12,19,-20,-80,1,0.671,14,1.654,3,3.57,2,1.521,10,0.95,10,7.25
253,1.68438E+12,20,-80,-50,2,0.994,2,31.19,10,2.756,13,2.282,8,1.542,10,1.955
253,1.68438E+12,21,-50,-20,2,2.467,13,3.084,9,2.337,13,2.406,8,1.887,3,3.608
253,1.68438E+12,22,-50,-80,1,0.638,12,2.657,9,1.329,2,1.944,10,0.951,10,1.462
253,1.68438E+12,23,-80,-20,2,1.412,1,28.219,10,1.779,14,1.473,9,1.653,9,2.096
253,1.68438E+12,24,-20,-50,2,1.373,15,2.322,7,1.377,12,2.053,8,1.389,6,16.022
253,1.68438E+12,25,20,80,2,1.03,8,1.299,9,3.152,17,2.576,8,0.874,10,1.171
253,1.68438E+12,26,50,80,2,1.199,4,1.537,9,1.702,18,1.679,9,2.004,10,1.633
253,1.68438E+12,27,50,20,2,3.13,5,6.647,7,2.063,8,5.633,9,2.189,9,2.097
253,1.68438E+12,28,20,50,1,1.009,8,1.988,9,2.087,4,1.712,9,2.144,10,2.944
253,1.68438E+12,29,80,20,1,1.059,18,1.624,9,4.917,7,1.386,7,4.409,10,1.615
253,1.68438E+12,30,80,50,1,0.879,19,1.7,10,1.298,4,1.523,9,2.725,10,2.158
254,1.68438E+12,1,-20,-80,1,3.951,8,10.373,9,1.92,2,5.7,9,2.926,10,3.888
254,1.68438E+12,2,-50,-80,1,0.766,5,10.506,8,2.773,1,2.86,8,2.55,10,2.885
254,1.68438E+12,3,-20,-50,1,1.081,7,3.242,8,6.852,4,3.181,8,4.826,10,1.684
254,1.68438E+12,4,-80,-50,2,1.236,1,2.736,9,2.277,4,3.319,6,2.332,10,3.356
254,1.68438E+12,5,-80,-20,2,0.729,0,7.056,9,1.372,7,2.232,9,1.287,10,1.414
254,1.68438E+12,6,-50,-20,2,0.652,5,3.091,9,1.86,9,2.719,8,1.297,10,1.318
254,1.68438E+12,7,-50,20,2,0.85,7,2.188,9,1.83,12,8.268,9,2.506,10,1.27
254,1.68438E+12,8,50,-80,1,2.166,18,3.443,9,1.893,2,3.287,9,1.536,10,1.683
254,1.68438E+12,9,-20,80,2,0.859,8,4.413,9,1.401,18,17.132,9,1.68,10,1.808
254,1.68438E+12,10,-80,80,2,0.961,1,3.14,8,1.28,19,2.656,9,1.075,10,1.28
254,1.68438E+12,11,-50,80,2,0.647,5,2.53,8,0.942,20,2.296,10,2.778,10,1.204
254,1.68438E+12,12,-80,20,2,1.286,3,3.888,9,1.161,13,13.94,7,1.596,10,2.51
254,1.68438E+12,13,50,-50,1,1.183,18,6.277,8,1.527,6,2.688,8,1.089,10,1.462
254,1.68438E+12,14,-20,20,2,0.702,8,5.635,7,2.651,12,3.127,8,0.866,10,1.136
254,1.68438E+12,15,-20,50,2,0.723,7,1.953,7,0.89,16,2.445,9,1.621,10,1.142
254,1.68438E+12,16,20,-80,1,1.075,12,3.519,7,1.663,2,3.73,8,1.206,10,1.335
254,1.68438E+12,17,50,-20,1,1.269,15,3.534,9,1.403,9,2.884,8,3.055,10,1.9
254,1.68438E+12,18,20,-20,1,1.801,13,4.499,8,1.969,8,3.403,6,1.636,10,1.31
254,1.68438E+12,19,20,-50,1,0.835,11,3.068,8,1.461,5,2.238,8,0.932,10,1.549
254,1.68438E+12,20,-50,50,2,0.963,4,2.262,9,2.089,17,2.491,9,1.515,10,1.485
254,1.68438E+12,21,80,-80,1,1.064,19,2.871,9,1.291,2,3.44,9,1.515,10,1.193
254,1.68438E+12,22,80,-20,1,0.867,18,2.149,6,4.167,8,2.735,7,2.003,10,1.462
254,1.68438E+12,23,80,-50,1,0.779,18,6.122,8,1.411,5,3.709,8,1.084,10,1.614
254,1.68438E+12,24,-80,50,2,1.087,3,2.288,8,1.221,15,2.992,7,1.57,10,1.803
254,1.68438E+12,25,20,50,2,0.704,13,4.703,7,1.062,16,2.552,8,1.167,10,1.246
254,1.68438E+12,26,80,20,1,1.154,20,2.106,8,1.693,13,2.836,8,1.992,10,1.482
254,1.68438E+12,27,50,80,2,0.603,15,2.297,6,2.967,17,2.797,9,1.453,10,1.257
254,1.68438E+12,28,80,50,1,0.81,18,2.595,7,0.907,16,2.158,8,1.287,10,1.135
254,1.68438E+12,29,50,20,1,0.929,15,2.433,7,0.925,12,1.954,7,1.413,10,1.386
254,1.68438E+12,30,20,80,2,0.667,13,2.574,8,1.071,19,1.702,8,1.23,10,1.072
256,1.68438E+12,1,-80,-20,2,1.369,1,22.766,3,4.854,9,10.527,4,3.63,7,5.163
256,1.68438E+12,2,-80,-50,2,1.94,2,5.903,1,7.605,4,9.143,1,5.676,5,3.719
256,1.68438E+12,3,-20,-50,1,2.133,10,4.549,1,2.842,6,7.387,1,3.562,2,3.527
256,1.68438E+12,4,-20,-80,2,1.181,12,5.972,0,3.589,10,4.312,0,4.146,0,2.834
256,1.68438E+12,5,-50,-20,1,0.924,16,6.799,0,3.161,3,9.677,0,3.167,0,3.285
256,1.68438E+12,6,-50,-80,2,1.381,12,5.502,0,4.963,18,7.088,0,2.783,0,2.666
256,1.68438E+12,7,80,20,1,1.769,19,12.242,0,3.298,12,3.641,0,3.325,0,3.054
256,1.68438E+12,8,50,20,1,1.569,16,4.025,0,3.616,14,5.299,0,3.428,0,3.647
256,1.68438E+12,9,80,50,1,1.007,20,3.936,0,3.722,15,7.415,1,2.817,0,3.252
256,1.68438E+12,10,20,80,2,1.747,13,3.244,0,2.818,19,4.429,0,3.262,0,4.627
256,1.68438E+12,11,50,80,2,0.987,16,3.937,0,2.536,19,4.082,0,2.756,0,3.109
256,1.68438E+12,12,20,50,2,1.632,11,3.507,0,3.123,16,3.296,0,4.889,0,2.652
256,1.68438E+12,13,80,-50,1,1.105,17,5.377,0,2.603,2,7.914,1,2.733,1,3.083
256,1.68438E+12,14,-20,50,2,0.912,7,3.003,1,3.034,16,3.03,1,2.684,1,2.42
256,1.68438E+12,15,50,-50,1,0.94,14,3.758,2,2.015,4,5.103,1,2.902,2,2.709
256,1.68438E+12,16,-80,50,2,1.266,1,4.547,1,4.918,14,6.521,2,2.861,2,2.514
256,1.68438E+12,17,-20,80,2,1.276,7,3.041,0,2.574,19,4.146,2,2.647,2,3.94
256,1.68438E+12,18,-50,20,2,1.386,3,5.194,1,3.125,12,4.013,1,6.037,2,2.484
256,1.68438E+12,19,20,-80,1,1.188,13,3.529,1,3.669,1,3.244,1,3.384,2,3.208
256,1.68438E+12,20,-20,20,2,1.162,7,5.989,2,2.518,12,3.143,2,1.995,3,2.611
256,1.68438E+12,21,80,-80,1,1.381,17,3.502,2,2.273,2,3.737,2,2.136,3,2.407
256,1.68438E+12,22,20,-20,1,1.266,13,4.043,1,4.095,7,3.603,2,2.439,2,7.153
256,1.68438E+12,23,50,-80,1,1.596,14,5.54,2,2.596,3,2.787,2,2.637,2,5.891
256,1.68438E+12,24,20,-50,1,1.825,12,3.398,2,2.955,6,4.019,2,3.435,2,3.334
256,1.68438E+12,25,-50,80,2,1.782,5,4.44,2,1.964,17,4.637,3,3.241,2,2.514
256,1.68438E+12,26,-80,80,2,1.145,0,5.337,3,2.039,20,3.595,5,2.968,4,2.772
256,1.68438E+12,27,-50,50,2,1.176,5,2.91,3,3.481,14,4.284,2,3.209,4,2.367
256,1.68438E+12,28,50,-20,1,1.215,13,6.348,2,3.176,9,3.181,1,3.043,2,2.413
256,1.68438E+12,29,80,-20,1,1.829,18,4.414,3,2.906,9,3.371,3,2.678,4,2.611
256,1.68438E+12,30,-80,20,2,2.108,3,4.293,3,8.458,11,4.076,2,2.763,3,2.834
257,1.68438E+12,1,-50,-20,2,1.749,6,3.482,9,1.955,8,1.966,9,0.817,10,2.859
257,1.68438E+12,2,-20,-80,1,1.266,8,1.611,9,1.138,1,1.8,10,0.957,10,2.764
257,1.68438E+12,3,-50,-80,1,1.003,4,1.77,10,1.483,0,1.665,10,0.864,9,1.849
257,1.68438E+12,4,-20,-50,1,0.993,7,3.622,9,1.033,5,2.141,10,1.186,10,1.818
257,1.68438E+12,5,-80,-20,2,1.024,2,1.78,10,1.591,8,1.918,10,0.916,10,1.525
257,1.68438E+12,6,-80,-50,2,1.008,2,1.813,9,1.344,4,1.448,9,1.171,10,1.586
257,1.68438E+12,7,50,20,1,1.181,14,4.421,8,1.607,12,2.687,9,1.256,9,1.608
257,1.68438E+12,8,20,80,2,0.641,12,1.548,10,0.912,18,1.617,9,1.278,10,5.337
257,1.68438E+12,9,80,50,1,0.762,18,2.89,9,1.093,14,1.836,9,0.995,10,2.048
257,1.68438E+12,10,50,80,2,0.97,14,1.507,9,0.98,18,2.039,9,1.297,10,4.108
257,1.68438E+12,11,20,50,2,0.58,12,1.562,9,1.466,14,2.222,9,0.846,10,1.677
257,1.68438E+12,12,80,20,1,1.313,17,2.241,10,0.836,12,2.424,9,1.319,10,1.474
257,1.68438E+12,13,20,-80,1,0.799,12,2.239,9,0.883,1,2.184,9,1.863,10,1.692
257,1.68438E+12,14,50,-50,1,0.774,14,1.829,9,1.282,5,1.581,9,1.674,10,1.556
257,1.68438E+12,15,20,-20,1,0.635,12,3.368,9,1.228,7,2.18,9,1.426,10,1.653
257,1.68438E+12,16,-50,80,2,0.558,6,2.267,9,1.17,17,2.174,9,1.112,9,1.492
257,1.68438E+12,17,-80,80,2,1.018,2,1.638,9,1.694,18,2.991,9,1.112,10,1.56
257,1.68438E+12,18,-20,50,2,0.566,8,1.565,9,1.269,14,1.623,10,0.919,10,0.962
257,1.68438E+12,19,50,-80,1,0.886,14,2.983,9,1.246,1,1.761,9,1.571,10,1.696
257,1.68438E+12,20,80,-20,1,0.919,18,1.902,10,1.089,8,1.477,9,1.373,10,1.459
257,1.68438E+12,21,-50,20,2,0.849,5,1.595,9,0.787,12,2.448,9,0.999,9,2.773
257,1.68438E+12,22,80,-80,1,1.033,18,2.063,10,2.01,1,1.543,9,1.131,10,2.005
257,1.68438E+12,23,-50,50,2,0.724,5,1.72,10,1.513,14,1.937,9,1.307,10,1.598
257,1.68438E+12,24,50,-20,1,0.925,15,1.967,10,0.787,8,1.583,10,1.009,10,1.231
257,1.68438E+12,25,-80,20,2,0.965,2,2.086,9,1.791,12,1.945,10,0.909,10,0.891
257,1.68438E+12,26,20,-50,1,0.788,12,1.795,9,0.832,4,2.459,9,0.951,10,1.12
257,1.68438E+12,27,-20,20,2,0.618,8,2.105,9,1.374,12,1.525,10,1.397,10,1.855
257,1.68438E+12,28,80,-50,1,0.763,17,2.292,10,0.881,5,1.622,9,1.056,10,1.608
257,1.68438E+12,29,-80,50,2,0.537,2,3.956,10,1.698,14,12.706,10,1.905,10,1.191
257,1.68438E+12,30,-20,80,2,0.9,8,2.381,9,1.117,18,2.638,9,1.179,10,1.106
259,1.68438E+12,1,-20,-50,2,1.908,4,3.797,2,3.567,15,3.197,3,2.246,6,3.917
259,1.68438E+12,2,-50,-80,1,1.837,15,5.106,2,2.319,6,5.392,2,1.802,7,3.527
259,1.68438E+12,3,-80,-20,1,2.049,6,2.964,1,2.238,4,3.741,2,2.196,1,2.935
259,1.68438E+12,4,-20,-80,2,2.261,6,2.673,1,3.389,6,5.733,1,2.586,0,3.582
259,1.68438E+12,5,-50,-20,1,1.362,15,2.874,1,3.132,5,4.102,1,2.183,7,3.759
259,1.68438E+12,6,-80,-50,2,0.981,6,2.394,1,1.596,15,3.157,1,2.834,7,3.319
259,1.68438E+12,7,80,-80,1,1.388,18,3.459,1,2.451,6,3.183,1,7.423,7,3.665
259,1.68438E+12,8,20,-80,1,1.458,12,3.024,1,1.612,6,2.468,1,4.595,7,1.969
259,1.68438E+12,9,-20,50,2,1.33,6,14.939,1,2.227,14,4.067,0,2.977,5,3.165
259,1.68438E+12,10,-50,80,2,0.967,15,2.246,1,11.294,18,3.458,1,2.35,1,3.13
259,1.68438E+12,11,-50,20,1,4.262,15,2.614,1,1.717,13,4.143,2,2.454,6,4.572
259,1.68438E+12,12,-20,80,2,1.131,6,2.807,1,2.007,16,2.394,2,3.522,6,2.378
259,1.68438E+12,13,-20,20,2,1.543,6,2.268,1,2.823,12,4.424,6,3.206,6,4.305
259,1.68438E+12,14,50,-50,2,2.927,15,6.791,1,26.073,15,3.111,1,3.686,0,2.951
259,1.68438E+12,15,50,-80,1,1.51,17,5.834,1,2.745,5,2.762,1,3.062,7,2.685
259,1.68438E+12,16,20,-20,1,1.005,12,8.011,1,8.93,5,2.629,1,3.466,7,3.194
259,1.68438E+12,17,80,-50,1,1.262,20,5.822,2,5.026,15,2.569,1,2.443,6,2.283
259,1.68438E+12,18,20,-50,2,1.009,10,4.065,1,3.151,15,2.717,1,2.109,5,1.709
